Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1090665,-,-,-,41.09,-78.9,-5,466,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2011,1,1,0,30,0,0,0,1,2,960.0,190.3,0.30000000000000004,0.866
2011,1,1,1,30,0,0,0,1,2,960.0,186.5,0.30000000000000004,0.866
2011,1,1,2,30,0,0,0,1,2,960.0,180.3,0.30000000000000004,0.866
2011,1,1,3,30,0,0,0,1,2,960.0,164.10000000000002,0.30000000000000004,0.866
2011,1,1,4,30,0,0,0,2,2,950.0,158.60000000000002,0.4,0.866
2011,1,1,5,30,0,0,0,1,2,950.0,150.5,0.4,0.866
2011,1,1,6,30,0,0,0,1,1,950.0,147.0,0.30000000000000004,0.866
2011,1,1,7,30,0,0,0,1,1,950.0,148.0,0.30000000000000004,0.866
2011,1,1,8,30,0,26,26,2,2,960.0,155.70000000000002,0.4,0.866
2011,1,1,9,30,0,33,33,2,3,950.0,159.0,0.5,0.866
2011,1,1,10,30,0,68,68,4,5,950.0,157.5,0.5,0.866
2011,1,1,11,30,0,76,76,5,6,950.0,159.0,0.5,0.866
2011,1,1,12,30,22,167,177,5,6,950.0,171.10000000000002,0.5,0.866
2011,1,1,13,30,0,100,100,6,6,950.0,181.3,0.6000000000000001,0.866
2011,1,1,14,30,0,78,78,6,7,950.0,192.60000000000002,0.6000000000000001,0.866
2011,1,1,15,30,0,32,32,6,6,950.0,188.60000000000002,0.5,0.866
2011,1,1,16,30,0,6,6,4,5,950.0,188.4,0.5,0.866
2011,1,1,17,30,0,0,0,4,5,950.0,192.8,0.5,0.866
2011,1,1,18,30,0,0,0,4,4,950.0,198.4,0.4,0.866
2011,1,1,19,30,0,0,0,4,4,950.0,202.0,0.4,0.139
2011,1,1,20,30,0,0,0,4,5,950.0,219.9,0.4,0.139
2011,1,1,21,30,0,0,0,4,5,950.0,246.3,0.5,0.139
2011,1,1,22,30,0,0,0,4,4,950.0,271.7,0.6000000000000001,0.139
2011,1,1,23,30,0,0,0,2,2,950.0,286.6,0.6000000000000001,0.139
2011,1,2,0,30,0,0,0,0,0,950.0,289.8,0.6000000000000001,0.139
2011,1,2,1,30,0,0,0,-1,0,960.0,286.3,0.5,0.139
2011,1,2,2,30,0,0,0,-2,-1,960.0,282.3,0.5,0.139
2011,1,2,3,30,0,0,0,-3,-2,960.0,277.2,0.5,0.139
2011,1,2,4,30,0,0,0,-4,-2,960.0,272.5,0.5,0.139
2011,1,2,5,30,0,0,0,-5,-3,960.0,272.90000000000003,0.6000000000000001,0.139
2011,1,2,6,30,0,0,0,-6,-4,960.0,274.40000000000003,0.6000000000000001,0.139
2011,1,2,7,30,0,0,0,-7,-4,960.0,272.2,0.6000000000000001,0.139
2011,1,2,8,30,569,32,99,-7,-3,960.0,273.40000000000003,0.7000000000000001,0.139
2011,1,2,9,30,794,50,254,-8,-2,960.0,275.3,0.8,0.139
2011,1,2,10,30,889,58,379,-8,0,960.0,274.40000000000003,0.8,0.139
2011,1,2,11,30,928,63,455,-8,0,960.0,272.2,0.8,0.139
2011,1,2,12,30,933,65,474,-8,0,960.0,273.40000000000003,0.9,0.139
2011,1,2,13,30,891,68,430,-8,0,950.0,275.90000000000003,0.9,0.139
2011,1,2,14,30,826,63,335,-8,0,960.0,276.8,0.9,0.139
2011,1,2,15,30,682,51,196,-8,-1,960.0,279.0,0.8,0.139
2011,1,2,16,30,327,24,45,-8,-2,960.0,283.0,0.8,0.139
2011,1,2,17,30,0,0,0,-8,-3,960.0,286.40000000000003,0.8,0.139
2011,1,2,18,30,0,0,0,-9,-4,960.0,289.8,0.8,0.139
2011,1,2,19,30,0,0,0,-9,-5,960.0,291.6,0.8,0.139
2011,1,2,20,30,0,0,0,-10,-6,960.0,292.0,0.8,0.139
2011,1,2,21,30,0,0,0,-10,-6,960.0,292.6,0.8,0.139
2011,1,2,22,30,0,0,0,-10,-6,960.0,292.40000000000003,0.8,0.139
2011,1,2,23,30,0,0,0,-11,-6,960.0,291.8,0.8,0.139
2011,1,3,0,30,0,0,0,-11,-6,960.0,290.90000000000003,0.8,0.139
2011,1,3,1,30,0,0,0,-11,-6,960.0,289.5,0.8,0.139
2011,1,3,2,30,0,0,0,-11,-5,960.0,287.2,0.8,0.139
2011,1,3,3,30,0,0,0,-11,-5,960.0,283.8,0.8,0.139
2011,1,3,4,30,0,0,0,-11,-5,960.0,282.3,0.8,0.139
2011,1,3,5,30,0,0,0,-11,-6,960.0,282.1,0.7000000000000001,0.139
2011,1,3,6,30,0,0,0,-11,-6,960.0,281.0,0.7000000000000001,0.139
2011,1,3,7,30,0,0,0,-11,-6,960.0,277.5,0.6000000000000001,0.139
2011,1,3,8,30,531,32,95,-11,-5,960.0,272.40000000000003,0.6000000000000001,0.139
2011,1,3,9,30,757,52,247,-11,-4,960.0,272.7,0.7000000000000001,0.139
2011,1,3,10,30,853,61,370,-11,-3,960.0,271.5,0.7000000000000001,0.139
2011,1,3,11,30,890,67,444,-10,-1,960.0,268.8,0.7000000000000001,0.139
2011,1,3,12,30,895,69,463,-9,0,960.0,266.5,0.8,0.139
2011,1,3,13,30,888,63,426,-9,0,960.0,263.7,0.8,0.139
2011,1,3,14,30,815,60,331,-8,0,960.0,259.40000000000003,0.7000000000000001,0.139
2011,1,3,15,30,664,50,193,-7,-1,960.0,252.3,0.5,0.139
2011,1,3,16,30,330,23,45,-7,-3,960.0,241.8,0.4,0.139
2011,1,3,17,30,0,0,0,-7,-4,960.0,233.9,0.4,0.139
2011,1,3,18,30,0,0,0,-7,-5,960.0,227.8,0.4,0.139
2011,1,3,19,30,0,0,0,-7,-5,960.0,224.3,0.4,0.139
2011,1,3,20,30,0,0,0,-7,-5,960.0,220.8,0.5,0.139
2011,1,3,21,30,0,0,0,-7,-5,960.0,219.8,0.5,0.139
2011,1,3,22,30,0,0,0,-7,-5,960.0,220.70000000000002,0.4,0.139
2011,1,3,23,30,0,0,0,-7,-5,960.0,222.4,0.4,0.139
2011,1,4,0,30,0,0,0,-7,-5,960.0,223.4,0.4,0.139
2011,1,4,1,30,0,0,0,-7,-5,960.0,221.60000000000002,0.4,0.139
2011,1,4,2,30,0,0,0,-7,-5,960.0,218.70000000000002,0.4,0.139
2011,1,4,3,30,0,0,0,-7,-5,950.0,213.8,0.4,0.139
2011,1,4,4,30,0,0,0,-7,-5,950.0,208.70000000000002,0.4,0.139
2011,1,4,5,30,0,0,0,-7,-5,950.0,203.0,0.4,0.139
2011,1,4,6,30,0,0,0,-7,-5,950.0,198.60000000000002,0.4,0.139
2011,1,4,7,30,0,0,0,-7,-4,950.0,196.9,0.4,0.139
