Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1150331,-,-,-,41.65,-76.86,-5,461,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2004,1,1,0,30,0,0,0,-2,0,960.0,300.7,0.5,0.14100000000000001
2004,1,1,1,30,0,0,0,-3,-1,960.0,304.0,0.5,0.14100000000000001
2004,1,1,2,30,0,0,0,-4,-2,960.0,307.20000000000005,0.5,0.14100000000000001
2004,1,1,3,30,0,0,0,-4,-2,960.0,310.3,0.4,0.14100000000000001
2004,1,1,4,30,0,0,0,-4,-2,960.0,314.6,0.4,0.14100000000000001
2004,1,1,5,30,0,0,0,-4,-2,960.0,316.8,0.4,0.14100000000000001
2004,1,1,6,30,0,0,0,-4,-2,960.0,317.0,0.30000000000000004,0.14100000000000001
2004,1,1,7,30,0,0,0,-4,-1,970.0,317.1,0.30000000000000004,0.14100000000000001
2004,1,1,8,30,519,38,106,-4,0,970.0,319.40000000000003,0.4,0.14100000000000001
2004,1,1,9,30,737,55,251,-4,0,970.0,325.6,0.4,0.14100000000000001
2004,1,1,10,30,366,132,265,-4,1,970.0,327.70000000000005,0.4,0.14100000000000001
2004,1,1,11,30,877,66,432,-4,2,970.0,324.6,0.30000000000000004,0.14100000000000001
2004,1,1,12,30,877,68,441,-3,3,970.0,318.0,0.30000000000000004,0.14100000000000001
2004,1,1,13,30,855,63,395,-3,3,960.0,311.8,0.2,0.14100000000000001
2004,1,1,14,30,387,103,222,-2,2,960.0,299.0,0.30000000000000004,0.14100000000000001
2004,1,1,15,30,628,44,160,-1,1,960.0,258.8,0.5,0.14100000000000001
2004,1,1,16,30,0,22,22,-3,0,960.0,227.0,0.7000000000000001,0.14100000000000001
2004,1,1,17,30,0,0,0,-3,0,960.0,206.8,0.8,0.14100000000000001
2004,1,1,18,30,0,0,0,-2,0,960.0,194.5,0.7000000000000001,0.14100000000000001
2004,1,1,19,30,0,0,0,-2,0,960.0,184.20000000000002,0.6000000000000001,0.14100000000000001
2004,1,1,20,30,0,0,0,-3,-1,960.0,168.10000000000002,0.4,0.14100000000000001
2004,1,1,21,30,0,0,0,-3,-2,960.0,160.20000000000002,0.2,0.14100000000000001
2004,1,1,22,30,0,0,0,-3,-1,960.0,168.8,0.2,0.14100000000000001
2004,1,1,23,30,0,0,0,-2,0,960.0,169.5,0.30000000000000004,0.14100000000000001
2004,1,2,0,30,0,0,0,-2,0,960.0,168.60000000000002,0.4,0.14100000000000001
2004,1,2,1,30,0,0,0,-1,0,960.0,176.8,0.4,0.14100000000000001
2004,1,2,2,30,0,0,0,-1,0,960.0,173.0,0.4,0.14100000000000001
2004,1,2,3,30,0,0,0,0,0,960.0,170.70000000000002,0.4,0.14100000000000001
2004,1,2,4,30,0,0,0,0,0,960.0,171.4,0.4,0.14100000000000001
2004,1,2,5,30,0,0,0,0,0,960.0,164.70000000000002,0.4,0.14100000000000001
2004,1,2,6,30,0,0,0,0,0,960.0,178.70000000000002,0.4,0.14100000000000001
2004,1,2,7,30,0,0,0,0,0,960.0,199.70000000000002,0.5,0.14100000000000001
2004,1,2,8,30,0,35,35,0,0,960.0,207.70000000000002,0.4,0.14100000000000001
2004,1,2,9,30,0,94,94,0,1,960.0,213.10000000000002,0.4,0.14100000000000001
2004,1,2,10,30,2,127,128,1,2,960.0,221.9,0.4,0.14100000000000001
2004,1,2,11,30,0,77,77,2,3,960.0,232.3,0.4,0.14100000000000001
2004,1,2,12,30,90,186,224,3,4,960.0,237.20000000000002,0.30000000000000004,0.14100000000000001
2004,1,2,13,30,723,97,379,4,5,960.0,230.60000000000002,0.2,0.14100000000000001
2004,1,2,14,30,647,85,284,2,4,960.0,218.60000000000002,0.2,0.14100000000000001
2004,1,2,15,30,485,61,152,2,2,960.0,205.5,0.2,0.14100000000000001
2004,1,2,16,30,0,21,21,1,1,960.0,196.60000000000002,0.2,0.14100000000000001
2004,1,2,17,30,0,0,0,1,1,960.0,197.10000000000002,0.2,0.14100000000000001
2004,1,2,18,30,0,0,0,2,2,960.0,195.70000000000002,0.2,0.14100000000000001
2004,1,2,19,30,0,0,0,2,2,960.0,189.8,0.30000000000000004,0.14100000000000001
2004,1,2,20,30,0,0,0,2,3,960.0,184.60000000000002,0.30000000000000004,0.14100000000000001
2004,1,2,21,30,0,0,0,2,3,960.0,180.3,0.30000000000000004,0.14100000000000001
2004,1,2,22,30,0,0,0,2,3,960.0,167.8,0.30000000000000004,0.14100000000000001
2004,1,2,23,30,0,0,0,2,3,950.0,162.20000000000002,0.4,0.14100000000000001
2004,1,3,0,30,0,0,0,2,3,950.0,156.9,0.4,0.14100000000000001
2004,1,3,1,30,0,0,0,2,3,950.0,173.9,0.6000000000000001,0.14100000000000001
2004,1,3,2,30,0,0,0,4,4,950.0,188.0,0.6000000000000001,0.14100000000000001
2004,1,3,3,30,0,0,0,4,4,950.0,192.20000000000002,0.6000000000000001,0.14100000000000001
2004,1,3,4,30,0,0,0,4,4,950.0,195.9,0.5,0.14100000000000001
2004,1,3,5,30,0,0,0,4,5,950.0,198.4,0.5,0.14100000000000001
2004,1,3,6,30,0,0,0,4,5,950.0,200.8,0.5,0.14100000000000001
2004,1,3,7,30,0,0,0,4,6,950.0,205.60000000000002,0.5,0.14100000000000001
2004,1,3,8,30,0,17,17,6,6,950.0,211.10000000000002,0.4,0.14100000000000001
2004,1,3,9,30,0,70,70,7,7,950.0,211.8,0.4,0.14100000000000001
2004,1,3,10,30,131,155,203,8,9,950.0,219.0,0.5,0.14100000000000001
2004,1,3,11,30,0,80,80,9,10,950.0,227.70000000000002,0.5,0.14100000000000001
2004,1,3,12,30,0,52,52,11,11,950.0,223.9,0.4,0.14100000000000001
2004,1,3,13,30,0,79,79,11,12,950.0,219.9,0.4,0.14100000000000001
2004,1,3,14,30,0,29,29,11,11,950.0,212.8,0.30000000000000004,0.14100000000000001
2004,1,3,15,30,0,61,61,9,9,950.0,207.5,0.2,0.14100000000000001
2004,1,3,16,30,0,9,9,7,7,950.0,208.9,0.2,0.14100000000000001
2004,1,3,17,30,0,0,0,7,7,950.0,216.4,0.30000000000000004,0.14100000000000001
2004,1,3,18,30,0,0,0,7,7,950.0,216.0,0.30000000000000004,0.14100000000000001
2004,1,3,19,30,0,0,0,7,7,950.0,218.60000000000002,0.30000000000000004,0.14100000000000001
2004,1,3,20,30,0,0,0,6,6,950.0,239.8,0.2,0.14100000000000001
2004,1,3,21,30,0,0,0,6,6,950.0,279.1,0.2,0.14100000000000001
2004,1,3,22,30,0,0,0,6,6,950.0,313.0,0.2,0.14100000000000001
2004,1,3,23,30,0,0,0,6,6,950.0,328.1,0.30000000000000004,0.14100000000000001
2004,1,4,0,30,0,0,0,4,5,950.0,335.90000000000003,0.30000000000000004,0.14100000000000001
2004,1,4,1,30,0,0,0,4,4,950.0,338.20000000000005,0.2,0.14100000000000001
2004,1,4,2,30,0,0,0,4,4,950.0,340.8,0.2,0.14100000000000001
2004,1,4,3,30,0,0,0,2,3,950.0,345.6,0.2,0.14100000000000001
2004,1,4,4,30,0,0,0,2,3,950.0,344.70000000000005,0.30000000000000004,0.14100000000000001
2004,1,4,5,30,0,0,0,2,2,950.0,347.5,0.30000000000000004,0.14100000000000001
2004,1,4,6,30,0,0,0,1,1,950.0,354.1,0.30000000000000004,0.14100000000000001
2004,1,4,7,30,0,0,0,1,1,950.0,7.5,0.4,0.14100000000000001
2004,1,4,8,30,0,3,3,1,1,960.0,13.8,0.4,0.14100000000000001
2004,1,4,9,30,0,34,34,1,1,960.0,348.40000000000003,0.4,0.14100000000000001
2004,1,4,10,30,0,51,51,0,1,960.0,3.2,0.5,0.14100000000000001
2004,1,4,11,30,0,139,139,0,1,950.0,13.700000000000001,0.5,0.14100000000000001
2004,1,4,12,30,0,83,83,0,1,950.0,14.700000000000001,0.5,0.14100000000000001
2004,1,4,13,30,0,33,33,0,1,950.0,26.8,0.4,0.14100000000000001
2004,1,4,14,30,0,66,66,0,1,950.0,29.700000000000003,0.30000000000000004,0.14100000000000001
2004,1,4,15,30,315,78,138,0,0,950.0,27.8,0.30000000000000004,0.14100000000000001
2004,1,4,16,30,0,18,18,0,0,950.0,28.0,0.30000000000000004,0.14100000000000001
2004,1,4,17,30,0,0,0,0,0,950.0,40.7,0.30000000000000004,0.14100000000000001
2004,1,4,18,30,0,0,0,-1,0,950.0,50.900000000000006,0.4,0.14100000000000001
2004,1,4,19,30,0,0,0,-1,0,950.0,51.2,0.4,0.14100000000000001
2004,1,4,20,30,0,0,0,-1,-1,950.0,60.2,0.4,0.14100000000000001
2004,1,4,21,30,0,0,0,-2,-1,950.0,70.2,0.4,0.14100000000000001
2004,1,4,22,30,0,0,0,-2,-1,950.0,43.900000000000006,0.4,0.14100000000000001
2004,1,4,23,30,0,0,0,-2,-1,950.0,46.5,0.4,0.14100000000000001
2004,1,5,0,30,0,0,0,-2,-1,950.0,64.2,0.4,0.14100000000000001
2004,1,5,1,30,0,0,0,-2,-1,950.0,83.4,0.4,0.14100000000000001
2004,1,5,2,30,0,0,0,-1,-1,950.0,100.2,0.4,0.14100000000000001
2004,1,5,3,30,0,0,0,-1,0,950.0,116.30000000000001,0.4,0.14100000000000001
2004,1,5,4,30,0,0,0,-1,0,950.0,121.9,0.4,0.14100000000000001
2004,1,5,5,30,0,0,0,-1,0,950.0,113.10000000000001,0.4,0.14100000000000001
2004,1,5,6,30,0,0,0,0,0,950.0,116.60000000000001,0.4,0.14100000000000001
